DATAFLOW,LAST UPDATE,freq,dairyprod,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2020,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,LV,2021,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,ME,2013,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,ME,2014,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,ME,2015,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,ME,2016,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,ME,2017,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,ME,2018,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,ME,2019,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,ME,2020,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MK,2019,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MK,2021,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2003,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2004,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2005,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2006,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2007,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2008,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2009,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2010,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2011,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2012,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2013,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2014,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2015,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2016,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2017,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2018,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2019,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,MT,2021,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1968,41.16,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1969,52.16,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1970,58.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1971,66.92,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1972,70.64,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1973,78.59,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1974,85.30,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1975,90.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1976,107.60,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1977,132.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1978,135.10,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1979,137.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1980,170.93,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1981,190.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1982,172.46,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1983,159.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1984,184.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1985,172.60,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1986,157.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1987,171.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1988,182.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1989,188.60,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1990,173.30,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1991,175.10,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1992,129.10,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1993,144.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1994,135.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1995,121.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1996,122.60,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1997,111.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1998,116.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,1999,104.70,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2006,108.23,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2007,109.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2008,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2009,139.10,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2010,135.30,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2011,131.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2012,121.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2013,128.30,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2014,139.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2015,135.70,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2016,165.70,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2017,184.10,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2018,161.30,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2019,177.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2020,177.50,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NL,2021,118.10,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,1995,1.92,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,1996,2.16,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,1997,2.05,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,1998,2.04,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,1999,2.59,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,2000,2.65,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,2001,1.70,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,2002,0.98,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,2003,0.76,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,2014,9.10,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,2015,5.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,2016,5.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,2017,5.60,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,2018,5.70,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,2019,5.50,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,NO,2020,5.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2005,53.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2006,37.38,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2007,39.03,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2008,44.86,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2009,30.16,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2010,26.35,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2011,27.06,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2012,31.35,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2013,34.31,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2014,38.28,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2015,33.57,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2016,32.72,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2017,28.11,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2018,30.91,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2019,33.52,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2020,29.94,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PL,2021,30.55,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,1987,5.50,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,1988,5.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,1989,7.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,1990,5.70,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,1991,7.60,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,1992,7.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,1993,7.50,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,1994,7.50,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,1995,7.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,1996,6.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,1997,8.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,1998,8.30,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,1999,8.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2000,9.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2006,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2007,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2008,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2009,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2010,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2011,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2012,7.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2013,8.30,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2014,8.18,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2015,8.26,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2016,7.85,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2017,6.99,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2018,7.66,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2019,9.11,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2020,9.17,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,PT,2021,11.01,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2004,5.05,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2005,4.17,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2006,3.31,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2007,4.35,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2008,3.46,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2009,2.23,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2010,1.78,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2011,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2012,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2013,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2014,1.47,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2015,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2016,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2017,0.96,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2018,0.94,p
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2019,0.79,p
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2020,0.76,p
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RO,2021,0.95,p
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RS,2012,1.15,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RS,2013,1.19,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RS,2014,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RS,2015,1.19,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RS,2016,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RS,2017,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RS,2018,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RS,2019,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RS,2020,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,RS,2021,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,1995,10.10,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,1996,8.50,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,1997,6.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2001,6.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2002,5.30,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2003,5.50,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2004,11.70,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2005,32.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2006,36.52,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2007,35.82,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2008,39.75,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2009,30.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2010,22.87,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2011,22.77,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2012,36.14,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2013,42.51,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2014,50.71,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2015,45.62,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2016,31.66,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2017,23.93,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2018,34.47,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2019,34.57,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2020,29.42,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SE,2021,29.42,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2000,0.54,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2001,0.68,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2002,0.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2003,0.50,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2004,0.29,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2006,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2008,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2011,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2012,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2013,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2014,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2015,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2016,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2017,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2018,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2019,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2020,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SI,2021,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2002,4.06,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2003,2.35,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2004,4.72,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2005,6.65,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2006,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2007,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2008,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2009,3.16,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2010,1.82,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2011,1.69,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2012,2.58,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2013,3.71,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2014,4.37,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2015,2.08,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2016,1.19,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2017,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2018,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2019,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2020,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,SK,2021,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,TR,2013,38.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D3100_X_3113,THS_T,TR,2014,51.30,
